Mortal Kombat Armageddon	77	8.1	7	8.1	Good	" Mortal Kombat: Armageddon features more than 60 playable characters spanning MK';s history of games, plus a new Create a Kombatant system for making your own fighter."	 Action Fighting 3D 	M	Midway	8.5	8.4	http://www.ign.com/wikis/mortal-kombat-armageddon	https://www.gamespot.com/mortal-kombat-armageddon/	"Oct. 9, 2006"	WII XBOX PS2
Mortal Kombat X	76	5.3	8	4.5	Great	" Mortal Kombat X combines cinematic presentation with all new gameplay to deliver the most brutal Kombat experience ever, offering a new fully-connected experience that launches players into a persistent online ..."	 Action Fighting 2D 3D 	M	Warner Bros. Interactive Entertainment	8.4	8.4	http://www.ign.com/wikis/mortal-kombat-x	https://www.gamespot.com/mortal-kombat-x/	"Apr. 14, 2015"	PC X360 XONE PS3 PS4 IOS AND
MotorStorm Pacific Rift	82	8	8	8.4	Great	 MotorStorm 2 is a follow-up to the manic PS3 desert racer MotorStorm.	 Simulation Driving Racing Rally / Offroad Rally / Offroad Automobile 	T	SCEA	8.3	8.4	http://www.ign.com/wikis/motorstorm-pacific-rift	https://www.gamespot.com/motorstorm-pacific-rift/	"Oct. 28, 2008"	PS3
Mount & Blade Warband	78	8.7	7.5	8.5	Good	" The first expansion pack for Mount &; Blade introduces an array of brand-new features, highlighted by a multiplayer capability that allows up to 32 players to battle it out in ..."	 Role-Playing PC-style RPG PC-style RPG Western-Style 	T	Paradox Interactive	6.8	6.3	http://www.ign.com/wikis/mount-blade-warband	https://www.gamespot.com/mount-and-blade-warband/	"Mar. 30, 2010"	PC MAC LNX AND XONE PS4
Napoleon Total War	81	7.9	8.5	8.2	Great	 Napoleon: Total War is the latest real-time strategy in the Total War series.	 Strategy Real-Time Historic General Historic 	T	Sega	8.9	8.4	http://www.ign.com/wikis/napoleon-total-war	https://www.gamespot.com/napoleon-total-war/	"Feb. 23, 2010"	PC MAC
Naruto Shippuden Ultimate Ninja Storm 4	80	8.6	7	7.2	Good	 Naruto Shippuden: Ultimate Ninja Storm 4 is a 3D fighting game being developed exclusively for the new generation of video game consoles and PC hardware.	 Action Fighting 3D 	T	Bandai Namco Games	5.5	8.7	http://www.ign.com/wikis/naruto-shippuden-ultimate-ninja-storm-4	https://www.gamespot.com/naruto-shippuden-ultimate-ninja-storm-4/	"Feb. 9, 2016"	PS4 XONE PC
Natural Selection 2	80	8.4	8	8.2	Great	 Natural Selection 2 is a multiplayer shooter that pits aliens against humans in a strategic and action-packed struggle for survival.	 Action Shooter Shooter First-Person Sci-Fi Sci-Fi Arcade 	NOT PROVIDED	Unknown Worlds Entertainment	8	8.8	http://www.ign.com/wikis/natural-selection-2	https://www.gamespot.com/natural-selection-2/	"Oct. 30, 2012"	PC LNX
NBA 2K11	89	8.1	8	8.6	Great	 Hall of Famer Michael Jordan graces the cover of NBA 2K11.	 Sports Traditional Team Basketball Sim Sim 	E	2K Sports	9.5	9.2	http://www.ign.com/wikis/nba-2k11	https://www.gamespot.com/nba-2k11/	"Oct. 5, 2010"	PC PSP WII PS3 X360 PS2
NBA 2K12	90	6.7	8.5	8.55	Great	 The NBA 2K franchise is back and bigger than ever with NBA 2K12.	 Sports Traditional Basketball Sim Sim Team 	E	2K Sports	9.5	8.9	http://www.ign.com/wikis/nba2k12	https://www.gamespot.com/nba-2k12/	"Oct. 4, 2011"	WII PSP X360 PS3 PS2 PC IOS
NBA 2K13	85	7	9	8.1	Superb	" NBA 2K13 will let gamers pit the best players in NBA history against the new dynasty of talent, including the much-debated matchup between the 2012 U.S. Men';s National Team and ..."	 Sports Traditional Basketball Sim Sim Team 	E	2K Sports	9.1	8.9	http://www.ign.com/wikis/nba-2k13	https://www.gamespot.com/nba-2k13/	"Oct. 2, 2012"	PS3 X360 PC PSP WII WIIU IOS AND
NBA 2K16	87	6.7	8	8.1	Great	 NBA 2K16 is the next iteration of the top-rated NBA video game simulation series over the last 15 years.	 Action Sports Basketball General Sim Team 	E10+	Take-Two Interactive 2K Sports	9	8.2	http://www.ign.com/wikis/nba-2k16	https://www.gamespot.com/nba-2k16/	"Sep. 25, 2015"	PS3 PS4 X360 XONE PC IOS
NBA 2K18	81	1.7	8	6.5	Great	 Step onto the court and tell your own story of prominence in the NBA with deep sim action that only gets better every year.	 Arcade Sports Team Basketball Sim 	E10+	2K Games	8.4	4.2	http://www.ign.com/wikis/create?objectid=20068468	https://www.gamespot.com/nba-2k18/	"Sep. 14, 2017"	NS PS4 XONE PC PS3 X360 IOS
NCAA Football 11	86	7.1	8	8.1	Great	 EA returns to the field with another installment in its long-running college football series.	 Sports Traditional Football Sim Sim Team 	E	Electronic Arts	8.5	8.7	http://www.ign.com/wikis/ncaa-football-11	https://www.gamespot.com/ncaa-football-11/	"Jul. 13, 2010"	X360 PS3 PS2
NCAA Football 12	82	6.6	7	7.8	Good	 NCAA Football 12 takes players on a journey to become a part of a college power house and eventual national championship.	 Sports Traditional Team Football Sim Sim 	E	EA Sports	8.5	8.4	http://www.ign.com/wikis/ncaa-football-12	https://www.gamespot.com/ncaa-football-12/	"Jul. 12, 2011"	X360 PS3
NCAA Football 13	76	5.5	6.5	6.9	Fair	 NCAA Football 13 is an American college football game in which players are given the ongoing opportunity to enjoy the collegiate game in multiple ways.	 Sports Traditional Team Football Sim Sim 	E	EA Sports	8	8.2	http://www.ign.com/wikis/ncaa-football-13	https://www.gamespot.com/ncaa-football-13/	"Jul. 10, 2012"	PS3 X360
Need for Speed Carbon	78	7.2	7.4	8	Good	 In NFS Carbon you aim to take over the city by winning races and defeating other racing crews.	 Simulation Driving Racing GT / Street GT / Street Automobile 	E10+	EA Games	8.2	8	http://www.ign.com/wikis/need-for-speed-carbon	https://www.gamespot.com/need-for-speed-carbon/	"Oct. 31, 2006"	DS GBA XBOX X360 GC PS2 PSP WII PC PS3 MAC ZB ARC MOBI
Need for Speed Hot Pursuit	89	7.2	8.5	8.1	Great	 Need for Speed: Hot Pursuit lets players race each other with high speed driving action.	 Driving Racing Arcade Arcade Automobile 	E10+	Electronic Arts	9	8.7	http://www.ign.com/wikis/create?objectid=1320	https://www.gamespot.com/need-for-speed-hot-pursuit/	"Nov. 16, 2010"	PS3 X360 WII PC IOS WINM AND
Need for Speed Most Wanted	80	8.7	8.4	8.8	Great	" In Need for Speed Most Wanted, you can try to become the most notorious street racer alive. Outrun both racers and cops to increase your reputation and move up the ..."	 Driving Racing GT / Street 	T	Electronic Arts	9	8.3	http://www.ign.com/wikis/need-for-speed-most-wanted	https://www.gamespot.com/need-for-speed-most-wanted-2005/	"Nov. 15, 2005"	XBOX PS2 GC PSP PC X360 DS GBA MOBI
Need for Speed ProStreet	74	7.4	7	7.1	Good	" Design and tweak your car to perfection, then lay it all on the line in high-speed events around the globe."	 Simulation Driving Racing GT / Street GT / Street Automobile 	E	EA Games	6.8	7.3	http://www.ign.com/wikis/need-for-speed-prostreet	https://www.gamespot.com/need-for-speed-prostreet/	"Nov. 13, 2007"	X360 PS3 WII PS2 PSP DS PC
Need for Speed Shift	84	6.9	7	7.4	Good	 The Need for Speed franchise returns as a racing simulation.	 Simulation Driving Racing GT / Street GT / Street Automobile 	E	EA Games	9	7.9	http://www.ign.com/wikis/need-for-speed-shift	https://www.gamespot.com/need-for-speed-shift/	"Sep. 15, 2009"	PC PS3 PSP X360
Need for Speed Underground	77	8.3	7.9	8.4	Good	 Import racing fans should definitely check out Need for Speed Underground.	 Driving Racing GT / Street 	E	Electronic Arts	9	8.6	http://www.ign.com/wikis/need-for-speed-underground	https://www.gamespot.com/need-for-speed-underground/	"Nov. 17, 2003"	PS2 XBOX GC GBA PC ARC
Need for Speed Underground 2	77	8.6	8	8.4	Great	" Need for Speed Underground 2 is pretty good, but unfortunately most of the stuff you do in between races keeps you away from the game';s best moments."	 Driving Racing GT / Street 	E	Electronic Arts	9	8.8	http://www.ign.com/wikis/need-for-speed-underground-2	https://www.gamespot.com/need-for-speed-underground-2/	"Nov. 9, 2004"	XBOX GC PS2 GBA PC DS MOBI
Neverwinter	74	7.1	7	7.1	Good	 Neverwinter is a fantasy-themed Dungeons &; Dragons role-playing game from Cryptic Studios that takes place in the Forgotten Realms setting.	 Role-Playing Massively Multiplayer 	T	Perfect World Entertainment	7.3	8	http://www.ign.com/wikis/neverwinter	https://www.gamespot.com/neverwinter/	"Jun. 20, 2013"	PC XONE PS4
Neverwinter Nights	91	8.2	9.2	8.7	Superb	" Neverwinter Nights is one of those exceedingly rare games that has a lot to offer virtually everyone, even if they aren';t already into RPGs."	 Role-Playing PC-style RPG PC-style RPG Western-Style 	T	Atari Atari SA	8.6	8.5	http://www.ign.com/wikis/create?objectid=699368	https://www.gamespot.com/neverwinter-nights/	"Jun. 16, 2002"	PC MAC ZOD
New Super Mario Bros 2	78	7.2	7	7.76	Good	" New Super Mario Bros. 2 is a traditional side-scrolling adventure game featuring Mario, Luigi, and loads of other favorite characters from the popular Mario series."	 Action Platformer 2D Platformer 2D 	E	Nintendo	8.5	8.3	http://www.ign.com/wikis/new-super-mario-bros-2	https://www.gamespot.com/new-super-mario-bros-2/	"Aug. 19, 2012"	3DS
New Super Mario Bros Wii	87	8.4	8.5	8.7	Great	 Nintendo brings a side-scrolling multiplayer Mario Bros. to the Nintendo Wii.	 Action Platformer 2D Platformer 2D 	E	Nintendo	8.9	8.9	http://www.ign.com/wikis/new-super-mario-bros-wii	https://www.gamespot.com/new-super-mario-bros-wii/	"Nov. 15, 2009"	WII
NHL 12	86	7.5	8	8.2	Great	 Prove you have the toughness to lead your team to the Stanley Cup in NHL 12.	 Sports Traditional Ice Hockey Sim Sim Team 	E10+	Electronic Arts	8.5	8.6	http://www.ign.com/wikis/create?objectid=109389	https://www.gamespot.com/nhl-12/	"Sep. 13, 2011"	X360 PS3
NHL 13	84	6.8	8	7.4	Great	" NHL 13 is EA Sports'; hockey game with core gameplay innovation, connected experiences, and a deep feature set."	 Sports Traditional Team Ice Hockey Sim Sim 	E10+	Electronic Arts	8.5	8.1	http://www.ign.com/wikis/create?objectid=128181	https://www.gamespot.com/nhl-13/	"Sep. 11, 2012"	X360 PS3
NHL 16	78	5.5	8	6.7	Great	" Built with more input from our fans than ever before, NHL 16 steps onto the ice to deliver new features across the most played single player and team modes, including ..."	 Sports Team Ice Hockey Sim 	E10+	Electronic Arts EA Sports	7.8	8	http://www.ign.com/wikis/nhl-16	https://www.gamespot.com/nhl-16/	"Sep. 15, 2015"	PS4 XONE
NHL 17	77	4.1	7	6.2	Good	 NHL 17 lets players hit the ice for another season of hockey.	 Sports Team Ice Hockey Sim 	E10+	EA Sports	8.4	7.9	http://www.ign.com/wikis/create?objectid=20052732	https://www.gamespot.com/nhl-17/	"Sep. 13, 2016"	PS4 XONE
Ni no Kuni Wrath of the White Witch	85	8.7	9	8.8	Superb	" Ni no Kuni: Wrath of the White Witch is a fantasy RPG game from LEVEL-5 that tells the tale of a young boy named Oliver, who embarks on a journey ..."	 Role-Playing General Console-style RPG Console-style RPG Japanese-Style 	E10+	Namco Bandai Games	9.4	9.3	http://www.ign.com/wikis/ni-no-kuni-wrath-of-the-white-witch	https://www.gamespot.com/ni-no-kuni-wrath-of-the-white-witch/	"Jan. 22, 2013"	PS3
Nidhogg	81	6.6	8	7.2	Great	 Nidhogg is a two-player fencing game with football and platforming elements.	 Action Miscellaneous General General 	NOT PROVIDED	Messhof	9	7.7	http://www.ign.com/wikis/create?objectid=20007105	https://www.gamespot.com/nidhogg/	"Jan. 13, 2014"	PC PS4 MAC VITA
NieR Automata	84	8.3	9	8.22	Superb	 NieR New Project is a third-person action role-playing game and follow-up to the 2010 cult hit NieR.	 Role-Playing Action RPG 	M	Square Enix	8.9	9.2	http://www.ign.com/wikis/nier-automata	https://www.gamespot.com/nier-automata/	"Mar. 7, 2017"	PS4 PC
Ninja Gaiden	91	8.8	7.6	0	Good	" Ryu Hayabusa sets out to avenge his father';s death, but becomes involved in a sinister plot."	 Action Adventure Fantasy 	M	Tecmo	9.4	9.2	http://www.ign.com/wikis/ninja-gaiden	https://www.gamespot.com/ninja-gaiden/	"Dec. 31, 1988"	ARC GG LYNX NES SMS TG16 GEN PC
Ninja Gaiden II	81	8	8	8.4	Great	 Ryu Hayabusa returns in the ultraviolent follow-up to the 2004 Xbox resurrection of Tecmo';s classic series.	 Action Adventure Fantasy General Fantasy 	M	Tecmo	8.7	8.5	http://www.ign.com/wikis/ninja-gaiden-ii	https://www.gamespot.com/ninja-gaiden-ii/	"Jun. 3, 2008"	X360
Ninja Gaiden Sigma	88	7.4	9	8.5	Superb	" The Ninja Gaiden series makes its way onto the PS3, under the title Sigma."	 Action Adventure Fantasy General Fantasy 	M	Tecmo	9.3	8.7	http://www.ign.com/wikis/ninja-gaiden-sigma	https://www.gamespot.com/ninja-gaiden-sigma/	"Jul. 3, 2007"	PS3 VITA
Ninja Gaiden Sigma 2	83	7.7	8.5	8.5	Great	" Ninja Gaiden returns to the PlayStation 3 as an exclusive featuring new characters, new bosses, and new modes."	 Action Adventure Fantasy General Fantasy 	M	Tecmo	8.4	8.6	http://www.ign.com/wikis/ninja-gaiden-sigma-2	https://www.gamespot.com/ninja-gaiden-sigma-2/	"Sep. 29, 2009"	PS3 VITA
Nioh	88	8.5	9	7.5	Superb	" In Ni-oh, players will traverse war-torn Japan as William, a blonde-haired swordsman whose background as a fierce warrior and seasoned knowledge of the blade allows him to survive in the ..."	 Role-Playing Action RPG 	M	Koei Tecmo Games Sony Interactive Entertainment	9.6	8.5	http://www.ign.com/wikis/nioh	https://www.gamespot.com/nioh/	"Feb. 7, 2017"	PS3 PS4 PC
No More Heroes	83	8.4	9	8.5	Superb	" From SUDA-51, creator of the surreal shooter Killer7, No More Heroes chronicles Travis Touchdown';s rise to the top of the assassin';s league."	 Action Beat-'Em-Up 3D Beat-'Em-Up 	M	Ubisoft	7.8	8.5	http://www.ign.com/wikis/no-more-heroes	https://www.gamespot.com/no-more-heroes/	"Jan. 22, 2008"	WII AND IOS
No More Heroes 2 Desperate Struggle	84	8.7	8.5	8.5	Great	 Travis Touchdown returns in No More Heroes: Desperate Struggle.	 Action Beat-'Em-Up 3D Beat-'Em-Up 	M	Ubisoft	8.8	8.8	http://www.ign.com/wikis/no-more-heroes-2-desperate-struggle	https://www.gamespot.com/no-more-heroes-2-desperate-struggle/	"Jan. 26, 2010"	WII
Oddworld Strangers Wrath	88	9	8.5	7.8	Great	" In Oddworld: Stranger';s Wrath, the new chapter in the Oddworld series, you';ll step into the role of the stranger--a mysterious bounty hunter who tracks down outlaws for money. Equipped with ..."	 Action Adventure Sci-Fi 	T	EA Games	8.8	8.7	http://www.ign.com/wikis/oddworld-strangers-wrath	https://www.gamespot.com/oddworld-strangers-wrath/	"Jan. 25, 2005"	XBOX PC PS2 IOS AND OUYA MAC PS3 VITA WIIU
Odin Sphere Leifthrasir	87	8.3	8	8.7	Great	" Odin Sphere Leifthrasir is a HD remake of Vanillaware';s PlayStation 2 game, Odin Sphere."	 Role-Playing Action RPG 	T	Atlus	9.5	9.3	http://www.ign.com/wikis/create?objectid=20040524	https://www.gamespot.com/odin-sphere-leifdrasir/	"Jun. 7, 2016"	PS4 PS3 VITA
Okami	93	9.3	9	9	Superb	" This beautiful adventure combines a uniquecontrol scheme, an engrossing story, and a visual design reminiscent of watercolor paintings."	 Action Adventure Fantasy 	T	Capcom	9	9.2	http://www.ign.com/wikis/okami	https://www.gamespot.com/okami/	"Sep. 19, 2006"	PS2 WII PS3 XONE PS4 PC
Orcs Must Die	79	8.1	7.5	8.2	Good	 Orcs Must Die! is a fantasy action strategy game.	 Action General Strategy Real-Time General Defense 	T	Robot Entertainment	9	8.3	http://www.ign.com/wikis/orcs-must-die	https://www.gamespot.com/orcs-must-die/	"Oct. 5, 2011"	PC X360
Orcs Must Die 2	83	7.9	8	7.8	Great	 Orcs Must Die! 2 is an action strategy game from Robot Entertainment.	 Action Strategy General Real-Time General Defense 	T	Robot Entertainment	9	8.3	http://www.ign.com/wikis/orcs-must-die-2	https://www.gamespot.com/orcs-must-die-2/	"Jul. 30, 2012"	PC
Ori and the Blind Forest	88	8.5	9	9	Superb	" Ori and the Blind Forest is a bit of a genremix of strong platforming and light RPG elements, all set within an atmospheric world."	 Action Platformer 2D 	E	Microsoft Game Studios	8.5	9.3	http://www.ign.com/wikis/ori-and-the-blind-forest	https://www.gamespot.com/ori-and-the-blind-forest/	"Mar. 11, 2015"	XONE PC X360
Outland	84	7.4	9	8.4	Superb	" Outland puts players in the middle of a world of balance and chaos where their efforts allow them to bridge the ancient divide, or doom the world to destruction."	 Action Platformer 3D Platformer 2D 	E10+	Ubisoft	9	8.3	http://www.ign.com/wikis/outland	https://www.gamespot.com/outland/	"Apr. 27, 2011"	PS3 X360 PC MAC LNX
Overlord	81	8.1	7.5	7.9	Good	 Adventure gaming in a twisted fantasy world where players have the choice to be evil... or really evil.	 Action Adventure Fantasy General Fantasy 	T	Codemasters	6.6	7.9	http://www.ign.com/wikis/overlord	https://www.gamespot.com/overlord/	"Jun. 26, 2007"	PC X360 LNX MAC
Overlord II	79	8.1	7	7.8	Good	 Overlord II is the sequel to the original fantasy action adventure game.	 Action Adventure Fantasy General Fantasy 	T	Codemasters	6	7.6	http://www.ign.com/wikis/overlord-ii	https://www.gamespot.com/overlord-ii/	"Jun. 23, 2009"	X360 PC PS3 LNX MAC
Overwatch	90	6.3	9	8	Superb	" Overwatch is a highly stylized team-based shooter set on earth in the near future. Every match is an intense multiplayer showdown pitting a diverse cast of soldiers, mercenaries, scientists, adventurers, ..."	 Action Shooter First-Person Tactical 	T	Blizzard Entertainment	9.4	7.8	http://www.ign.com/wikis/overwatch	https://www.gamespot.com/overwatch/	"May. 23, 2016"	PC PS4 XONE
Oxenfree	78	7.3	8	7.5	Great	 A supernatural teen thriller about a group of friends who unwittingly open a ghostly rift.	 Action Adventure General 	T	Night School Studio	8.2	9	http://www.ign.com/wikis/oxenfree	https://www.gamespot.com/oxenfree/	"Jan. 15, 2016"	PC XONE MAC PS4 LNX IOS AND NS
PacMan Championship Edition 2	77	8.4	8	8.4	Great	" A new sequel in the highly acclaimed PAC-MAN Championship Edition series finally comes to next-generation consoles and PC! Taking highlights from the past, PAC-MAN Championship Edition 2 takes the best ..."	 Action Arcade 	E	Bandai Namco Games	7.5	8.9	http://www.ign.com/wikis/create?objectid=20055381	https://www.gamespot.com/pac-man-championship-edition-2/	"Sep. 13, 2016"	PS4 XONE PC
Paper Mario Color Splash	76	7.2	7	8.1	Good		 Role-Playing Japanese-Style 	E	Nintendo	7.3	8.7	http://www.ign.com/wikis/paper-mario-color-splash	https://www.gamespot.com/paper-mario-color-splash/	"Oct. 7, 2016"	WIIU
Path of Exile	86	8.1	9	8.42	Superb	 Path of Exile is a free-to-play PC online action Role-Playing Game where players find themselves banished for their past misdeeds to the dark fantasy world of Wraeclast.	 Action RPG Role-Playing Action RPG 	NOT PROVIDED	Grinding Gear Games	8.8	8.9	http://www.ign.com/wikis/path-of-exile	https://www.gamespot.com/path-of-exile/	"Oct. 23, 2013"	PC XONE
Persona 5	93	9.1	9	0	Superb	 Persona 5 is the fifth entry in the Persona series.	 Role-Playing Japanese-Style 	M	Atlus	9.7	9.3	http://www.ign.com/wikis/persona-5	https://www.gamespot.com/persona-5/	"Apr. 4, 2017"	PS3 PS4
Phoenix Wright Ace Attorney	81	9.1	8.8	8.5	Great	" Play as Phoenix Wright, a rookie defense lawyer, in Phoenix Wright: Ace Attorney. Use the DS microphone and touch screen to investigate crime scenes, question witnesses and present evidence."	 First-Person Adventure Modern Modern Visual Novel 	T	Capcom	7.8	8.8	http://www.ign.com/wikis/phoenix-wright-ace-attorney	https://www.gamespot.com/phoenix-wright-ace-attorney/	"Oct. 12, 2005"	GBA DS WII MOBI IOS PC
Pikmin	89	8.7	8.9	8.4	Great	" One part dark struggle for survival and one part cute fairy tale, Pikmin is an engaging game with the twisted charm found in a good Tim Burton movie."	 Strategy Real-Time Fantasy 	E	Nintendo	9.1	8.7	http://www.ign.com/wikis/pikmin	https://www.gamespot.com/pikmin/	"Dec. 2, 2001"	GC WII
Pikmin 3	87	8.7	8	8.6	Great	" Pikmin 3 is a fully reimagined, mass-action strategy title from the critically acclaimed Pikmin series that adds a new Rock Pikmin as well as a flying Winged Pikmin that will ..."	 Strategy Real-Time Fantasy General Fantasy 	E10+	Nintendo	8.8	9.1	http://www.ign.com/wikis/pikmin-3	https://www.gamespot.com/pikmin-3/	"Aug. 4, 2013"	WIIU
PlanetSide 2	78	7.2	9	7.7	Superb	 PlanetSide 2 is a massively multiplayer online first-person shooter set in an online persistent world where the war wages nonstop and the balance of power shifts with every base and ...	 Action Shooter Shooter First-Person Sci-Fi Sci-Fi Arcade 	T	Daybreak Games	7.6	7.5	http://www.ign.com/wikis/planetside-2	https://www.gamespot.com/planetside-2/	"Nov. 20, 2012"	PC PS4
Plants vs Zombies	87	8.9	8.5	8.71	Great	 Plants vs. Zombies is a tower defense style game in which you use a variety of plants to defend your home from zombies.	 Strategy Real-Time Fantasy General Fantasy Defense 	E10+	PopCap	9	8.8	http://www.ign.com/wikis/plants-vs-zombies	https://www.gamespot.com/plants-vs-zombies/	"May. 5, 2009"	PC X360 MAC PS3 IOS DS AND WINM VITA
Plants vs Zombies Garden Warfare	78	7.8	7	7.8	Good	" Plants vs Zombies: Garden Warfare has players blast zombies, plants, and new characters with inventive weapons across a mine-blowing PvZ world."	 General Action General Shooter Third-Person Tactical 	E10+	Electronic Arts	7.8	8.4	http://www.ign.com/wikis/plants-vs-zombies-garden-warfare	https://www.gamespot.com/plants-vs-zombies-garden-warfare/	"Feb. 18, 2014"	XONE X360 PS3 PC PS4
Portal 2	95	9	9	9.1	Superb	" Portal 2 is a first-person puzzler game from Valve Software that draws from the original formula of innovative gameplay, story, and music, which earned the original Portal more than 70 ..."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	E10+	Valve Software	9.5	9.3	http://www.ign.com/wikis/portal-2	https://www.gamespot.com/portal-2/	"Apr. 18, 2011"	PC X360 MAC PS3 LNX
Portal Still Alive	90	8.5	8.5	8.62	Great	 Portal makes its way to Xbox Live Arcade and features the full Portal single-player game plus a new challenge mode.	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	T	Microsoft Game Studios	9.2	9.1	http://www.ign.com/wikis/portal	https://www.gamespot.com/portal-still-alive/	"Oct. 22, 2008"	X360
Prey	79	7.4	6	7.5	Fair	 Prey is a first-person sci-fi action game that reimagines the franchise from the ground up… with an added psychological twist.	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	2K Games	8	7.8	http://www.ign.com/wikis/prey-2017	https://www.gamespot.com/prey/	"May. 5, 2017"	PC PS4 XONE
Prince of Persia	81	7.1	8	8.1	Great	 The prince is back in this remake of the original Prince of Persia.	 Action Adventure Fantasy General Fantasy 	T	Ubisoft	9.3	8.4	http://www.ign.com/wikis/prince-of-persia	https://www.gamespot.com/prince-of-persia-2008/	"Dec. 2, 2008"	PC PS3 X360 MAC
Prince of Persia The Forgotten Sands	77	8.1	7.5	7.7	Good	" The newest Prince of Persia game returns to the Sands of Time timeline, and will be released in conjunction with the live-action film next year."	 Action Adventure Fantasy General Fantasy 	T	Ubisoft	8	8	http://www.ign.com/wikis/prince-of-persia-the-forgotten-sands	https://www.gamespot.com/prince-of-persia-the-forgotten-sands/	"May. 17, 2010"	X360 PS3 DS WII PC PSP MOBI
Prince of Persia The Sands of Time	89	8.6	9	8.8	Superb	" Prince of Persia: The Sands of Time can be recommended wholeheartedly. It looks fantastic and features responsive controls, some original play mechanics, a good story, and plenty of thrilling adventure."	 Action Adventure Fantasy Fantasy Linear 	T	Ubisoft	9.6	9.1	http://www.ign.com/wikis/prince-of-persia-the-sands-of-time	https://www.gamespot.com/prince-of-persia-the-sands-of-time/	"Oct. 28, 2003"	PS2 XBOX GC PC GBA PS3
Prince of Persia The Two Thrones	84	8.1	8.6	9	Great	 The Prince of Persia returns to his kingdom to find it decimated by war and turned against him in Prince of Persia: The Two Thrones. You can play as the ...	 Action Adventure Fantasy 	M	Ubisoft	8.8	8.8	http://www.ign.com/wikis/prince-of-persia-the-two-thrones	https://www.gamespot.com/prince-of-persia-the-two-thrones/	"Dec. 1, 2005"	XBOX PS2 PC GC MOBI MAC BB PS3
Prince of Persia Warrior Within	83	8.5	8.6	8.8	Great	" While Warrior Within';s combat and satisfyingly long campaign improve on last year';s game, the now darker tone falls somewhat flat compared to the storybook atmosphere in The Sands of Time."	 Action Adventure Fantasy 	M	Ubisoft	8.6	8.6	http://www.ign.com/wikis/prince-of-persia-warrior-within	https://www.gamespot.com/prince-of-persia-warrior-within/	"Nov. 30, 2004"	PS2 XBOX GC PC MOBI PSP IOS PS3 BB
Prison Architect	80	7.8	7	0	Good	" Prison Architect opens with the story of Edward, a man facing the electric chair for committing a crime of passion. Introversion has extended this with four additional chapters focusing on ..."	 Strategy General Management Business / Tycoon 	M	Double Eleven	8.3	8.3	http://www.ign.com/wikis/prison-architect	https://www.gamespot.com/prison-architect/	"Oct. 6, 2015"	PC MAC LNX XONE PS4 X360 IOS
Pro Evolution Soccer 2012	78	6.6	8	7.3	Great	 Pro Evolution Soccer 2012 is the latest version of Konami';s popular video game soccer franchise.	 Sports Traditional Team Football Soccer Sim Sim Sim 	E	Konami	8	8	http://www.ign.com/wikis/create?objectid=108495	https://www.gamespot.com/pro-evolution-soccer-2012/	"Sep. 27, 2011"	PS3 X360 PSP WII PS2 3DS PC WINM
Project CARS	81	5.9	8	7.63	Great	" Project CARS is an authentic, beautiful, intense, and technically-advanced racing game."	 Driving Racing Simulation General Automobile 	E	Bandai Namco Games	8.9	8.2	http://www.ign.com/wikis/project-cars	https://www.gamespot.com/project-cars/	"May. 6, 2015"	PC PS4 WIIU XONE
Project CARS 2	82	6	7	10	Good		 Racing Simulation Automobile 	E	Bandai Namco Games	9.2	7.7	http://www.ign.com/wikis/project-cars-2	https://www.gamespot.com/project-cars-2/	"Sep. 22, 2017"	PC PS4 XONE
Prototype	79	7.7	8.5	8.4	Great	" An open-world game set in New York starring a shapeshifting man who can copy the appearance, skills, and powers of anyone he comes across."	 Action Adventure Sci-Fi Sci-Fi 	M	Activision	7.5	8.1	http://www.ign.com/wikis/prototype	https://www.gamespot.com/prototype/	"Jun. 9, 2009"	PS3 X360 PC XONE PS4
Prototype 2	79	6.8	7.5	7.7	Good	 Prototype 2 is the the sequel to Radical Entertainment';s action adventure game Prototype.	 Action Adventure Sci-Fi Sci-Fi 	M	Activision	7	8	http://www.ign.com/wikis/prototype-2	https://www.gamespot.com/prototype-2/	"Apr. 24, 2012"	PS3 X360 PC XONE PS4
Psychonauts	86	8.6	8.8	8.9	Great	" Psychonauts are operatives that possess psychic powers. When a crazy scientist begins abducting Psychonauts for their brains, it';s up to you to put an end to it once and for ..."	 Action Platformer 3D 	T	Majesco Games	8.7	8.7	http://www.ign.com/wikis/psychonauts	https://www.gamespot.com/psychonauts/	"Apr. 19, 2005"	XBOX PC PS2 LNX MAC PS4
Puppeteer	80	8.5	9	8.5	Superb	" Puppeteer introduces players to a strange and fantastic world, where the environment is constantly changing."	 Action Platformer Platformer 3D 2D 3D 	E10+	SCEA	8.5	8.7	http://www.ign.com/wikis/puppeteer	https://www.gamespot.com/puppeteer/	"Sep. 10, 2013"	PS3
Puzzle Quest Challenge of the Warlords	78	7	8.5	8.6	Great	 Wrap your mind around a variety of puzzles in Puzzle Quest: Challenge of the Warlords.	 Miscellaneous Puzzle Matching Puzzle 	E10+	D3	8.5	8.5	http://www.ign.com/wikis/create?objectid=950646	https://www.gamespot.com/puzzle-quest-challenge-of-the-warlords/	"Mar. 20, 2007"	PSP PC DS X360 WII PS2 MOBI MAC PS3 IOS BB PS4
